lead_id,created_date,company_name,lead_source,industry,company_size,region,lead_status
370,2024-12-19,Company_00370,Event,Retail,Mid-Market,Taiwan,New
371,2024-11-22,Company_00371,Website,Technology,SMB,Japan,New
372,2024-05-24,Company_00372,Website,Manufacturing,Enterprise,Hong Kong,New
373,2024-09-11,Company_00373,Event,Retail,Mid-Market,Singapore,New
374,2024-07-13,Company_00374,Outbound,Healthcare,Enterprise,Hong Kong,New
375,2025-05-25,Company_00375,Partner,Healthcare,SMB,Hong Kong,New
376,2025-06-01,Company_00376,Paid Ads,Retail,SMB,Singapore,New
377,2024-02-19,Company_00377,Website,Healthcare,Mid-Market,Hong Kong,New
378,2024-10-19,Company_00378,Referral,Technology,SMB,Singapore,New
379,2025-01-09,Company_00379,Outbound,Manufacturing,SMB,Taiwan,New
380,2025-08-06,Company_00380,Referral,Manufacturing,Mid-Market,Taiwan,New
381,2025-01-30,Company_00381,Referral,Financial Services,SMB,Taiwan,New
382,2024-05-11,Company_00382,Event,Healthcare,SMB,Singapore,New
383,2025-07-25,Company_00383,Partner,Retail,SMB,Hong Kong,New
384,2025-05-27,Company_00384,Website,Technology,SMB,Singapore,New
385,2025-04-30,Company_00385,Referral,Retail,Mid-Market,Japan,New
386,2024-12-01,Company_00386,Partner,Manufacturing,SMB,Singapore,New
387,2025-08-30,Company_00387,Paid Ads,Financial Services,SMB,Singapore,New
388,2025-05-01,Company_00388,Outbound,Manufacturing,SMB,Taiwan,New
389,2025-03-02,Company_00389,Referral,Professional Services,Enterprise,Taiwan,New
390,2025-09-03,Company_00390,Paid Ads,Professional Services,Mid-Market,Japan,New
391,2024-02-22,Company_00391,Referral,Retail,SMB,Hong Kong,New
392,2024-05-31,Company_00392,Outbound,Retail,SMB,Taiwan,New
393,2024-07-14,Company_00393,Website,Manufacturing,SMB,Hong Kong,New
394,2025-12-08,Company_00394,Website,Financial Services,Mid-Market,Hong Kong,New
395,2024-03-04,Company_00395,Outbound,Financial Services,SMB,Singapore,New
396,2025-11-09,Company_00396,Paid Ads,Healthcare,SMB,Japan,New
397,2025-04-15,Company_00397,Partner,Manufacturing,SMB,Singapore,New
398,2025-09-16,Company_00398,Paid Ads,Retail,SMB,Singapore,New
399,2024-08-18,Company_00399,Partner,Manufacturing,Mid-Market,Japan,New
400,2025-12-07,Company_00400,Outbound,Manufacturing,SMB,Singapore,New
401,2024-10-21,Company_00401,Website,Professional Services,SMB,Hong Kong,New
402,2024-12-19,Company_00402,Event,Retail,SMB,Singapore,New
403,2024-03-21,Company_00403,Paid Ads,Healthcare,Mid-Market,Hong Kong,New
404,2024-08-07,Company_00404,Website,Financial Services,SMB,Singapore,New
405,2024-05-20,Company_00405,Website,Professional Services,Mid-Market,Japan,New
406,2024-02-21,Company_00406,Outbound,Financial Services,SMB,Japan,New
407,2024-02-23,Company_00407,Website,Manufacturing,Mid-Market,Taiwan,New
408,2025-11-28,Company_00408,Outbound,Technology,Enterprise,Japan,New
409,2025-02-20,Company_00409,Outbound,Healthcare,SMB,Japan,New
410,2024-10-21,Company_00410,Paid Ads,Professional Services,SMB,Taiwan,New
411,2025-10-29,Company_00411,Referral,Financial Services,Mid-Market,Taiwan,New
412,2024-06-28,Company_00412,Paid Ads,Retail,Enterprise,Taiwan,New
413,2025-02-10,Company_00413,Outbound,Retail,Enterprise,Singapore,New
414,2024-02-08,Company_00414,Website,Financial Services,Mid-Market,Singapore,New
415,2024-10-18,Company_00415,Paid Ads,Professional Services,SMB,Hong Kong,New
416,2024-05-17,Company_00416,Partner,Healthcare,SMB,Taiwan,New
417,2024-12-04,Company_00417,Website,Healthcare,Mid-Market,Japan,New
418,2024-01-15,Company_00418,Outbound,Manufacturing,Mid-Market,Japan,New
419,2024-06-28,Company_00419,Referral,Professional Services,Enterprise,Hong Kong,New
420,2025-06-11,Company_00420,Paid Ads,Healthcare,Mid-Market,Japan,New
421,2024-05-23,Company_00421,Paid Ads,Retail,SMB,Hong Kong,New
422,2024-08-29,Company_00422,Paid Ads,Manufacturing,Enterprise,Singapore,New
423,2025-08-19,Company_00423,Outbound,Technology,SMB,Singapore,New
424,2025-12-10,Company_00424,Website,Professional Services,SMB,Singapore,New
425,2024-06-12,Company_00425,Paid Ads,Financial Services,Enterprise,Singapore,New
426,2025-12-07,Company_00426,Website,Manufacturing,SMB,Japan,New
427,2024-08-12,Company_00427,Event,Healthcare,SMB,Singapore,New
428,2025-03-01,Company_00428,Outbound,Healthcare,Mid-Market,Japan,New
429,2024-09-10,Company_00429,Outbound,Financial Services,Enterprise,Taiwan,New
430,2025-06-22,Company_00430,Paid Ads,Professional Services,SMB,Taiwan,New
431,2024-03-04,Company_00431,Outbound,Financial Services,SMB,Japan,New
432,2024-06-17,Company_00432,Paid Ads,Financial Services,SMB,Japan,New
433,2025-08-20,Company_00433,Paid Ads,Financial Services,SMB,Taiwan,New
434,2025-04-09,Company_00434,Website,Healthcare,SMB,Taiwan,New
435,2025-07-26,Company_00435,Paid Ads,Manufacturing,Mid-Market,Hong Kong,New
436,2024-09-17,Company_00436,Outbound,Professional Services,SMB,Taiwan,New
437,2024-02-16,Company_00437,Paid Ads,Professional Services,SMB,Taiwan,New
438,2024-03-11,Company_00438,Event,Healthcare,SMB,Hong Kong,New
439,2024-07-03,Company_00439,Outbound,Professional Services,Enterprise,Hong Kong,New
440,2025-01-18,Company_00440,Event,Healthcare,SMB,Hong Kong,New
441,2025-01-19,Company_00441,Website,Professional Services,Enterprise,Japan,New
442,2025-10-31,Company_00442,Partner,Technology,SMB,Hong Kong,New
443,2025-06-25,Company_00443,Website,Retail,Mid-Market,Taiwan,New
444,2024-11-01,Company_00444,Paid Ads,Professional Services,SMB,Hong Kong,New
445,2024-08-23,Company_00445,Website,Manufacturing,SMB,Japan,New
446,2024-04-25,Company_00446,Website,Professional Services,SMB,Taiwan,New
447,2024-09-03,Company_00447,Website,Technology,Mid-Market,Hong Kong,New
448,2025-09-04,Company_00448,Outbound,Technology,SMB,Taiwan,New
449,2025-02-15,Company_00449,Paid Ads,Financial Services,SMB,Taiwan,New
450,2024-05-23,Company_00450,Referral,Manufacturing,SMB,Singapore,New
451,2025-08-14,Company_00451,Referral,Professional Services,Mid-Market,Japan,New
452,2024-11-05,Company_00452,Partner,Professional Services,SMB,Hong Kong,New
453,2024-11-03,Company_00453,Website,Financial Services,Enterprise,Japan,New
454,2025-10-03,Company_00454,Outbound,Financial Services,SMB,Singapore,New
455,2025-10-20,Company_00455,Outbound,Financial Services,SMB,Hong Kong,New
456,2025-02-22,Company_00456,Website,Healthcare,SMB,Hong Kong,New
457,2024-09-03,Company_00457,Outbound,Manufacturing,Enterprise,Japan,New
458,2025-04-19,Company_00458,Partner,Financial Services,SMB,Hong Kong,New
459,2025-07-24,Company_00459,Referral,Healthcare,SMB,Japan,New
460,2024-12-04,Company_00460,Referral,Healthcare,Mid-Market,Taiwan,New
461,2025-07-02,Company_00461,Outbound,Retail,SMB,Hong Kong,New
462,2025-11-20,Company_00462,Referral,Technology,Enterprise,Japan,New
463,2025-08-24,Company_00463,Outbound,Financial Services,SMB,Japan,New
464,2024-12-06,Company_00464,Paid Ads,Technology,SMB,Japan,New
465,2024-04-30,Company_00465,Outbound,Healthcare,Enterprise,Japan,New
466,2025-02-10,Company_00466,Partner,Financial Services,SMB,Singapore,New
467,2025-01-24,Company_00467,Paid Ads,Professional Services,SMB,Singapore,New
468,2025-01-03,Company_00468,Referral,Healthcare,SMB,Hong Kong,New
469,2024-11-23,Company_00469,Partner,Manufacturing,SMB,Taiwan,New
470,2025-07-30,Company_00470,Partner,Professional Services,SMB,Singapore,New
471,2025-07-20,Company_00471,Partner,Financial Services,Mid-Market,Singapore,New
472,2024-06-05,Company_00472,Website,Retail,SMB,Japan,New
473,2025-05-26,Company_00473,Referral,Professional Services,SMB,Hong Kong,New
474,2025-10-19,Company_00474,Outbound,Healthcare,SMB,Singapore,New
475,2024-06-22,Company_00475,Website,Financial Services,SMB,Taiwan,New
476,2025-06-20,Company_00476,Website,Technology,Enterprise,Taiwan,New
477,2024-01-07,Company_00477,Paid Ads,Professional Services,SMB,Japan,New
478,2024-01-10,Company_00478,Website,Healthcare,SMB,Hong Kong,New
479,2025-11-06,Company_00479,Paid Ads,Technology,SMB,Hong Kong,New
480,2024-01-13,Company_00480,Website,Professional Services,SMB,Singapore,New
481,2024-01-18,Company_00481,Referral,Professional Services,Mid-Market,Japan,New
482,2024-04-19,Company_00482,Partner,Financial Services,SMB,Japan,New
483,2025-09-26,Company_00483,Referral,Manufacturing,SMB,Hong Kong,New
484,2024-03-21,Company_00484,Paid Ads,Healthcare,SMB,Japan,New
485,2025-12-14,Company_00485,Website,Professional Services,Mid-Market,Taiwan,New
486,2025-10-31,Company_00486,Event,Professional Services,Mid-Market,Taiwan,New
487,2025-02-19,Company_00487,Paid Ads,Financial Services,SMB,Taiwan,New
488,2025-12-20,Company_00488,Website,Healthcare,Mid-Market,Singapore,New
489,2025-08-02,Company_00489,Event,Technology,Enterprise,Taiwan,New
490,2024-08-23,Company_00490,Website,Professional Services,Enterprise,Hong Kong,New
491,2024-10-04,Company_00491,Website,Technology,Mid-Market,Singapore,New
492,2025-07-10,Company_00492,Referral,Technology,SMB,Singapore,New
493,2024-01-17,Company_00493,Event,Financial Services,SMB,Hong Kong,New
494,2024-03-19,Company_00494,Website,Financial Services,SMB,Hong Kong,New
495,2025-11-24,Company_00495,Partner,Manufacturing,SMB,Japan,New
496,2025-12-06,Company_00496,Outbound,Financial Services,Mid-Market,Singapore,New
497,2024-02-24,Company_00497,Website,Retail,Mid-Market,Singapore,New
498,2025-09-11,Company_00498,Outbound,Financial Services,SMB,Singapore,New
499,2024-01-31,Company_00499,Referral,Healthcare,SMB,Singapore,New
500,2025-07-20,Company_00500,Partner,Healthcare,SMB,Hong Kong,New
501,2024-03-28,Company_00501,Outbound,Manufacturing,Mid-Market,Taiwan,New
502,2024-03-25,Company_00502,Website,Healthcare,Mid-Market,Japan,New
503,2025-02-02,Company_00503,Paid Ads,Technology,SMB,Singapore,New
504,2025-03-31,Company_00504,Paid Ads,Manufacturing,SMB,Taiwan,New
505,2024-07-10,Company_00505,Paid Ads,Financial Services,Mid-Market,Hong Kong,New
506,2024-04-15,Company_00506,Website,Manufacturing,Mid-Market,Singapore,New
507,2025-01-29,Company_00507,Website,Healthcare,SMB,Taiwan,New
508,2025-07-26,Company_00508,Partner,Retail,Mid-Market,Japan,New
509,2025-12-02,Company_00509,Paid Ads,Retail,SMB,Singapore,New
510,2025-05-19,Company_00510,Website,Retail,SMB,Hong Kong,New
511,2024-11-02,Company_00511,Paid Ads,Technology,SMB,Japan,New
512,2025-10-02,Company_00512,Paid Ads,Financial Services,SMB,Taiwan,New
513,2024-05-18,Company_00513,Paid Ads,Healthcare,SMB,Hong Kong,New
514,2024-12-03,Company_00514,Paid Ads,Healthcare,Mid-Market,Japan,New
515,2024-11-03,Company_00515,Paid Ads,Professional Services,SMB,Singapore,New
516,2024-06-30,Company_00516,Event,Manufacturing,SMB,Hong Kong,New
517,2025-08-12,Company_00517,Outbound,Manufacturing,SMB,Hong Kong,New
518,2025-01-08,Company_00518,Website,Financial Services,SMB,Japan,New
519,2025-11-29,Company_00519,Outbound,Technology,Enterprise,Hong Kong,New
520,2025-12-26,Company_00520,Website,Manufacturing,Mid-Market,Taiwan,New
521,2025-02-22,Company_00521,Outbound,Retail,Mid-Market,Japan,New
522,2024-09-15,Company_00522,Outbound,Professional Services,SMB,Hong Kong,New
523,2024-03-16,Company_00523,Paid Ads,Financial Services,SMB,Hong Kong,New
524,2025-07-01,Company_00524,Referral,Professional Services,SMB,Taiwan,New
525,2025-01-03,Company_00525,Outbound,Financial Services,Mid-Market,Taiwan,New
526,2024-04-21,Company_00526,Outbound,Professional Services,Mid-Market,Japan,New
527,2025-10-24,Company_00527,Referral,Financial Services,Enterprise,Hong Kong,New
528,2024-12-05,Company_00528,Event,Healthcare,SMB,Taiwan,New
529,2024-09-21,Company_00529,Website,Professional Services,SMB,Japan,New
530,2025-04-01,Company_00530,Paid Ads,Healthcare,Mid-Market,Japan,New
531,2024-12-19,Company_00531,Event,Healthcare,SMB,Hong Kong,New
532,2024-03-28,Company_00532,Website,Professional Services,SMB,Singapore,New
533,2024-12-17,Company_00533,Paid Ads,Retail,SMB,Singapore,New
534,2025-05-02,Company_00534,Website,Professional Services,Mid-Market,Singapore,New
535,2024-03-09,Company_00535,Paid Ads,Professional Services,SMB,Singapore,New
536,2025-10-25,Company_00536,Website,Retail,Enterprise,Japan,New
537,2025-06-12,Company_00537,Website,Retail,SMB,Hong Kong,New
538,2025-04-18,Company_00538,Website,Healthcare,Mid-Market,Japan,New
539,2025-10-17,Company_00539,Outbound,Healthcare,SMB,Japan,New
540,2025-04-05,Company_00540,Referral,Healthcare,SMB,Japan,New
541,2024-07-29,Company_00541,Website,Professional Services,Mid-Market,Taiwan,New
542,2025-08-14,Company_00542,Website,Financial Services,SMB,Singapore,New
543,2024-07-20,Company_00543,Paid Ads,Manufacturing,Mid-Market,Hong Kong,New
544,2025-06-24,Company_00544,Event,Manufacturing,Mid-Market,Hong Kong,New
545,2025-08-24,Company_00545,Website,Manufacturing,Mid-Market,Japan,New
546,2025-11-20,Company_00546,Outbound,Manufacturing,Enterprise,Taiwan,New
547,2025-11-19,Company_00547,Website,Technology,SMB,Taiwan,New
548,2024-07-06,Company_00548,Paid Ads,Retail,SMB,Hong Kong,New
549,2025-09-02,Company_00549,Website,Healthcare,SMB,Hong Kong,New
550,2025-10-12,Company_00550,Referral,Professional Services,Enterprise,Japan,New
551,2025-07-22,Company_00551,Website,Manufacturing,SMB,Singapore,New
552,2025-04-06,Company_00552,Referral,Manufacturing,Enterprise,Hong Kong,New
553,2024-05-19,Company_00553,Website,Healthcare,Enterprise,Hong Kong,New
554,2025-02-22,Company_00554,Outbound,Healthcare,Mid-Market,Hong Kong,New
555,2025-05-15,Company_00555,Website,Financial Services,SMB,Japan,New
556,2024-10-26,Company_00556,Website,Retail,SMB,Japan,New
557,2025-04-13,Company_00557,Referral,Healthcare,SMB,Taiwan,New
558,2025-08-09,Company_00558,Website,Financial Services,Mid-Market,Singapore,New
559,2025-07-09,Company_00559,Outbound,Technology,Mid-Market,Hong Kong,New
560,2025-07-13,Company_00560,Website,Healthcare,SMB,Japan,New
561,2024-10-31,Company_00561,Partner,Technology,SMB,Singapore,New
562,2024-03-30,Company_00562,Paid Ads,Technology,Mid-Market,Japan,New
563,2024-08-02,Company_00563,Outbound,Financial Services,Mid-Market,Hong Kong,New
564,2024-06-18,Company_00564,Referral,Retail,Mid-Market,Taiwan,New
565,2025-08-06,Company_00565,Paid Ads,Manufacturing,Mid-Market,Japan,New
566,2024-11-27,Company_00566,Event,Manufacturing,SMB,Singapore,New
567,2025-06-10,Company_00567,Event,Professional Services,Mid-Market,Japan,New
568,2025-02-25,Company_00568,Partner,Manufacturing,Enterprise,Japan,New
569,2025-12-19,Company_00569,Partner,Retail,SMB,Singapore,New
570,2024-09-10,Company_00570,Outbound,Professional Services,SMB,Japan,New
571,2025-08-14,Company_00571,Referral,Professional Services,SMB,Hong Kong,New
572,2024-03-18,Company_00572,Referral,Technology,SMB,Singapore,New
573,2025-12-12,Company_00573,Partner,Manufacturing,SMB,Hong Kong,New
574,2024-12-01,Company_00574,Referral,Professional Services,SMB,Hong Kong,New
575,2025-10-12,Company_00575,Outbound,Manufacturing,Enterprise,Hong Kong,New
576,2024-08-11,Company_00576,Event,Retail,SMB,Singapore,New
577,2024-10-17,Company_00577,Paid Ads,Financial Services,SMB,Hong Kong,New
578,2024-12-17,Company_00578,Partner,Technology,SMB,Hong Kong,New
579,2024-01-17,Company_00579,Website,Retail,SMB,Taiwan,New
580,2025-03-14,Company_00580,Website,Professional Services,Enterprise,Singapore,New
581,2024-06-11,Company_00581,Partner,Manufacturing,SMB,Singapore,New
582,2024-09-13,Company_00582,Website,Professional Services,Enterprise,Japan,New
583,2024-02-23,Company_00583,Paid Ads,Manufacturing,Mid-Market,Japan,New
584,2025-03-15,Company_00584,Outbound,Professional Services,SMB,Japan,New
585,2025-05-03,Company_00585,Website,Financial Services,SMB,Hong Kong,New
586,2024-01-10,Company_00586,Website,Manufacturing,Mid-Market,Hong Kong,New
587,2025-12-11,Company_00587,Website,Technology,SMB,Taiwan,New
588,2024-04-14,Company_00588,Website,Manufacturing,Enterprise,Japan,New
589,2025-01-26,Company_00589,Outbound,Retail,Mid-Market,Japan,New
590,2024-03-11,Company_00590,Referral,Technology,Mid-Market,Japan,New
591,2025-03-26,Company_00591,Paid Ads,Retail,Mid-Market,Japan,New
592,2025-02-25,Company_00592,Referral,Healthcare,Enterprise,Taiwan,New
593,2024-04-12,Company_00593,Website,Technology,Mid-Market,Hong Kong,New
594,2024-12-25,Company_00594,Event,Manufacturing,Mid-Market,Japan,New
595,2024-10-10,Company_00595,Referral,Retail,Mid-Market,Singapore,New
596,2025-12-08,Company_00596,Website,Professional Services,Enterprise,Japan,New
597,2025-06-14,Company_00597,Referral,Retail,Mid-Market,Singapore,New
598,2025-10-23,Company_00598,Website,Retail,SMB,Taiwan,New
599,2024-09-03,Company_00599,Paid Ads,Financial Services,SMB,Taiwan,New
600,2025-01-04,Company_00600,Partner,Retail,SMB,Hong Kong,New
601,2025-01-09,Company_00601,Referral,Retail,Mid-Market,Taiwan,New
602,2024-01-18,Company_00602,Referral,Technology,SMB,Taiwan,New
603,2024-03-02,Company_00603,Partner,Healthcare,SMB,Hong Kong,New
604,2025-03-09,Company_00604,Outbound,Technology,Mid-Market,Japan,New
605,2024-10-11,Company_00605,Website,Technology,SMB,Japan,New
606,2024-06-08,Company_00606,Referral,Healthcare,Mid-Market,Taiwan,New
607,2024-11-13,Company_00607,Outbound,Professional Services,Enterprise,Japan,New
608,2024-02-29,Company_00608,Website,Healthcare,SMB,Taiwan,New
609,2024-11-12,Company_00609,Outbound,Professional Services,Mid-Market,Taiwan,New
610,2024-01-13,Company_00610,Outbound,Professional Services,SMB,Hong Kong,New
611,2024-12-21,Company_00611,Referral,Professional Services,SMB,Singapore,New
612,2024-05-09,Company_00612,Outbound,Manufacturing,Mid-Market,Taiwan,New
613,2024-01-31,Company_00613,Paid Ads,Healthcare,SMB,Taiwan,New
614,2024-09-26,Company_00614,Outbound,Financial Services,Mid-Market,Hong Kong,New
615,2025-04-11,Company_00615,Referral,Technology,SMB,Japan,New
616,2025-01-11,Company_00616,Website,Technology,Enterprise,Taiwan,New
617,2024-08-21,Company_00617,Outbound,Technology,SMB,Taiwan,New
618,2024-09-07,Company_00618,Website,Manufacturing,SMB,Japan,New
619,2024-07-02,Company_00619,Partner,Technology,Mid-Market,Hong Kong,New
620,2024-08-17,Company_00620,Paid Ads,Healthcare,Enterprise,Singapore,New
621,2024-10-04,Company_00621,Outbound,Financial Services,SMB,Taiwan,New
622,2024-07-02,Company_00622,Website,Financial Services,Enterprise,Hong Kong,New
623,2024-03-11,Company_00623,Partner,Manufacturing,Mid-Market,Singapore,New
624,2024-12-01,Company_00624,Website,Healthcare,SMB,Japan,New
625,2024-10-25,Company_00625,Referral,Manufacturing,Mid-Market,Japan,New
626,2025-04-20,Company_00626,Paid Ads,Healthcare,Enterprise,Japan,New
627,2025-07-13,Company_00627,Outbound,Retail,SMB,Hong Kong,New
628,2024-01-25,Company_00628,Website,Manufacturing,Mid-Market,Taiwan,New
629,2024-12-09,Company_00629,Website,Professional Services,SMB,Singapore,New
630,2024-04-16,Company_00630,Website,Retail,SMB,Taiwan,New
631,2024-05-25,Company_00631,Outbound,Technology,SMB,Japan,New
632,2025-06-16,Company_00632,Paid Ads,Manufacturing,SMB,Taiwan,New
633,2025-08-17,Company_00633,Website,Retail,Mid-Market,Hong Kong,New
634,2024-03-17,Company_00634,Referral,Technology,SMB,Japan,New
