revenue_id,account_id,revenue_month,starting_mrr,new_mrr,expansion_mrr,contraction_mrr,churn_mrr,ending_mrr
570,32,2025-07-01,0,0,0,0,0,0
571,32,2025-08-01,0,0,0,0,0,0
572,32,2025-09-01,0,0,0,0,0,0
573,32,2025-10-01,0,0,0,0,0,0
574,32,2025-11-01,0,0,0,0,0,0
575,32,2025-12-01,0,0,0,0,0,0
576,32,2026-01-01,0,0,0,0,0,0
577,32,2026-02-01,0,0,0,0,0,0
578,32,2026-03-01,0,0,0,0,0,0
579,32,2026-04-01,0,0,0,0,0,0
580,32,2026-05-01,0,0,0,0,0,0
581,32,2026-06-01,0,0,0,0,0,0
582,33,2024-12-01,0,14061,0,0,0,14061
583,33,2025-01-01,14061,0,0,0,0,14061
584,33,2025-02-01,14061,0,0,0,0,14061
585,33,2025-03-01,14061,0,0,0,0,14061
586,33,2025-04-01,14061,0,0,0,0,14061
587,33,2025-05-01,14061,0,0,0,0,14061
588,33,2025-06-01,14061,0,0,0,0,14061
589,33,2025-07-01,14061,0,0,0,0,14061
590,33,2025-08-01,14061,0,0,0,0,14061
591,33,2025-09-01,14061,0,0,0,0,14061
592,33,2025-10-01,14061,0,0,0,0,14061
593,33,2025-11-01,14061,0,0,0,0,14061
594,33,2025-12-01,14061,0,0,0,0,14061
595,33,2026-01-01,14061,0,3020,0,0,17081
596,33,2026-02-01,17081,0,0,4211,0,12870
597,33,2026-03-01,12870,0,2006,0,0,14876
598,33,2026-04-01,14876,0,0,0,0,14876
599,33,2026-05-01,14876,0,0,0,0,14876
600,33,2026-06-01,14876,0,2141,0,0,17017
601,34,2025-05-01,0,21195,0,0,0,21195
602,34,2025-06-01,21195,0,0,0,0,21195
603,34,2025-07-01,21195,0,0,0,21195,0
604,34,2025-08-01,0,0,0,0,0,0
605,34,2025-09-01,0,0,0,0,0,0
606,34,2025-10-01,0,0,0,0,0,0
607,34,2025-11-01,0,0,0,0,0,0
608,34,2025-12-01,0,0,0,0,0,0
609,34,2026-01-01,0,0,0,0,0,0
610,34,2026-02-01,0,0,0,0,0,0
611,34,2026-03-01,0,0,0,0,0,0
612,34,2026-04-01,0,0,0,0,0,0
613,34,2026-05-01,0,0,0,0,0,0
614,34,2026-06-01,0,0,0,0,0,0
615,35,2025-03-01,0,3715,0,0,0,3715
616,35,2025-04-01,3715,0,0,707,0,3008
617,35,2025-05-01,3008,0,0,0,0,3008
618,35,2025-06-01,3008,0,0,0,0,3008
619,35,2025-07-01,3008,0,0,0,0,3008
620,35,2025-08-01,3008,0,0,0,0,3008
621,35,2025-09-01,3008,0,0,0,0,3008
622,35,2025-10-01,3008,0,614,0,0,3622
623,35,2025-11-01,3622,0,0,0,0,3622
624,35,2025-12-01,3622,0,0,0,0,3622
625,35,2026-01-01,3622,0,0,0,0,3622
626,35,2026-02-01,3622,0,763,0,0,4385
627,35,2026-03-01,4385,0,0,0,0,4385
628,35,2026-04-01,4385,0,0,0,0,4385
629,35,2026-05-01,4385,0,0,0,0,4385
630,35,2026-06-01,4385,0,0,0,0,4385
631,36,2025-08-01,0,4393,0,0,0,4393
632,36,2025-09-01,4393,0,0,0,0,4393
633,36,2025-10-01,4393,0,0,0,0,4393
634,36,2025-11-01,4393,0,0,0,0,4393
635,36,2025-12-01,4393,0,0,0,0,4393
636,36,2026-01-01,4393,0,0,0,0,4393
637,36,2026-02-01,4393,0,0,0,0,4393
638,36,2026-03-01,4393,0,0,0,0,4393
639,36,2026-04-01,4393,0,0,0,0,4393
640,36,2026-05-01,4393,0,0,0,0,4393
641,36,2026-06-01,4393,0,0,0,0,4393
642,37,2025-09-01,0,9634,0,0,0,9634
643,37,2025-10-01,9634,0,0,2175,0,7459
644,37,2025-11-01,7459,0,0,0,0,7459
645,37,2025-12-01,7459,0,0,0,0,7459
646,37,2026-01-01,7459,0,0,0,0,7459
647,37,2026-02-01,7459,0,0,0,0,7459
648,37,2026-03-01,7459,0,0,0,0,7459
649,37,2026-04-01,7459,0,0,0,0,7459
650,37,2026-05-01,7459,0,0,0,0,7459
651,37,2026-06-01,7459,0,0,0,0,7459
652,38,2025-04-01,0,17266,0,0,0,17266
653,38,2025-05-01,17266,0,0,0,0,17266
654,38,2025-06-01,17266,0,3615,0,0,20881
655,38,2025-07-01,20881,0,0,0,0,20881
656,38,2025-08-01,20881,0,0,0,0,20881
657,38,2025-09-01,20881,0,0,0,0,20881
658,38,2025-10-01,20881,0,0,0,0,20881
659,38,2025-11-01,20881,0,0,0,0,20881
660,38,2025-12-01,20881,0,0,0,0,20881
661,38,2026-01-01,20881,0,0,0,0,20881
662,38,2026-02-01,20881,0,0,0,0,20881
663,38,2026-03-01,20881,0,0,0,0,20881
664,38,2026-04-01,20881,0,0,3315,0,17566
665,38,2026-05-01,17566,0,0,0,0,17566
666,38,2026-06-01,17566,0,0,0,0,17566
667,39,2024-06-01,0,6381,0,0,0,6381
668,39,2024-07-01,6381,0,0,0,0,6381
669,39,2024-08-01,6381,0,0,0,0,6381
670,39,2024-09-01,6381,0,0,0,0,6381
671,39,2024-10-01,6381,0,0,0,0,6381
672,39,2024-11-01,6381,0,0,0,0,6381
673,39,2024-12-01,6381,0,0,0,0,6381
674,39,2025-01-01,6381,0,0,0,0,6381
675,39,2025-02-01,6381,0,0,0,0,6381
676,39,2025-03-01,6381,0,0,0,6381,0
677,39,2025-04-01,0,0,0,0,0,0
678,39,2025-05-01,0,0,0,0,0,0
679,39,2025-06-01,0,0,0,0,0,0
680,39,2025-07-01,0,0,0,0,0,0
681,39,2025-08-01,0,0,0,0,0,0
682,39,2025-09-01,0,0,0,0,0,0
683,39,2025-10-01,0,0,0,0,0,0
684,39,2025-11-01,0,0,0,0,0,0
685,39,2025-12-01,0,0,0,0,0,0
686,39,2026-01-01,0,0,0,0,0,0
687,39,2026-02-01,0,0,0,0,0,0
688,39,2026-03-01,0,0,0,0,0,0
689,39,2026-04-01,0,0,0,0,0,0
690,39,2026-05-01,0,0,0,0,0,0
691,39,2026-06-01,0,0,0,0,0,0
692,40,2024-03-01,0,60772,0,0,0,60772
693,40,2024-04-01,60772,0,0,0,0,60772
694,40,2024-05-01,60772,0,13844,0,0,74616
695,40,2024-06-01,74616,0,0,0,0,74616
696,40,2024-07-01,74616,0,0,0,0,74616
697,40,2024-08-01,74616,0,0,0,0,74616
698,40,2024-09-01,74616,0,0,0,0,74616
699,40,2024-10-01,74616,0,0,7554,0,67062
700,40,2024-11-01,67062,0,0,0,0,67062
701,40,2024-12-01,67062,0,0,0,0,67062
702,40,2025-01-01,67062,0,0,0,0,67062
703,40,2025-02-01,67062,0,0,0,0,67062
704,40,2025-03-01,67062,0,0,0,0,67062
705,40,2025-04-01,67062,0,0,0,0,67062
706,40,2025-05-01,67062,0,0,0,0,67062
707,40,2025-06-01,67062,0,0,0,0,67062
708,40,2025-07-01,67062,0,0,0,0,67062
709,40,2025-08-01,67062,0,0,0,0,67062
710,40,2025-09-01,67062,0,0,0,0,67062
711,40,2025-10-01,67062,0,0,6811,0,60251
712,40,2025-11-01,60251,0,0,0,0,60251
713,40,2025-12-01,60251,0,0,0,0,60251
714,40,2026-01-01,60251,0,0,0,0,60251
715,40,2026-02-01,60251,0,0,0,0,60251
716,40,2026-03-01,60251,0,0,0,0,60251
717,40,2026-04-01,60251,0,0,0,0,60251
718,40,2026-05-01,60251,0,9560,0,0,69811
719,40,2026-06-01,69811,0,0,0,0,69811
720,41,2024-04-01,0,7200,0,0,0,7200
721,41,2024-05-01,7200,0,0,0,0,7200
722,41,2024-06-01,7200,0,0,0,0,7200
723,41,2024-07-01,7200,0,0,1706,0,5494
724,41,2024-08-01,5494,0,0,0,5494,0
725,41,2024-09-01,0,0,0,0,0,0
726,41,2024-10-01,0,0,0,0,0,0
727,41,2024-11-01,0,0,0,0,0,0
728,41,2024-12-01,0,0,0,0,0,0
729,41,2025-01-01,0,0,0,0,0,0
730,41,2025-02-01,0,0,0,0,0,0
731,41,2025-03-01,0,0,0,0,0,0
732,41,2025-04-01,0,0,0,0,0,0
733,41,2025-05-01,0,0,0,0,0,0
734,41,2025-06-01,0,0,0,0,0,0
735,41,2025-07-01,0,0,0,0,0,0
736,41,2025-08-01,0,0,0,0,0,0
737,41,2025-09-01,0,0,0,0,0,0
738,41,2025-10-01,0,0,0,0,0,0
739,41,2025-11-01,0,0,0,0,0,0
740,41,2025-12-01,0,0,0,0,0,0
741,41,2026-01-01,0,0,0,0,0,0
742,41,2026-02-01,0,0,0,0,0,0
743,41,2026-03-01,0,0,0,0,0,0
744,41,2026-04-01,0,0,0,0,0,0
745,41,2026-05-01,0,0,0,0,0,0
746,41,2026-06-01,0,0,0,0,0,0
747,42,2024-08-01,0,15182,0,0,0,15182
748,42,2024-09-01,15182,0,0,0,0,15182
749,42,2024-10-01,15182,0,0,0,0,15182
750,42,2024-11-01,15182,0,0,0,0,15182
751,42,2024-12-01,15182,0,0,0,15182,0
752,42,2025-01-01,0,0,0,0,0,0
753,42,2025-02-01,0,0,0,0,0,0
754,42,2025-03-01,0,0,0,0,0,0
755,42,2025-04-01,0,0,0,0,0,0
756,42,2025-05-01,0,0,0,0,0,0
757,42,2025-06-01,0,0,0,0,0,0
758,42,2025-07-01,0,0,0,0,0,0
759,42,2025-08-01,0,0,0,0,0,0
760,42,2025-09-01,0,0,0,0,0,0
761,42,2025-10-01,0,0,0,0,0,0
762,42,2025-11-01,0,0,0,0,0,0
763,42,2025-12-01,0,0,0,0,0,0
764,42,2026-01-01,0,0,0,0,0,0
765,42,2026-02-01,0,0,0,0,0,0
766,42,2026-03-01,0,0,0,0,0,0
767,42,2026-04-01,0,0,0,0,0,0
768,42,2026-05-01,0,0,0,0,0,0
769,42,2026-06-01,0,0,0,0,0,0
770,43,2024-08-01,0,34013,0,0,0,34013
771,43,2024-09-01,34013,0,0,0,0,34013
772,43,2024-10-01,34013,0,0,0,0,34013
773,43,2024-11-01,34013,0,0,0,0,34013
774,43,2024-12-01,34013,0,0,0,0,34013
775,43,2025-01-01,34013,0,0,0,34013,0
776,43,2025-02-01,0,0,0,0,0,0
777,43,2025-03-01,0,0,0,0,0,0
778,43,2025-04-01,0,0,0,0,0,0
779,43,2025-05-01,0,0,0,0,0,0
780,43,2025-06-01,0,0,0,0,0,0
781,43,2025-07-01,0,0,0,0,0,0
782,43,2025-08-01,0,0,0,0,0,0
783,43,2025-09-01,0,0,0,0,0,0
784,43,2025-10-01,0,0,0,0,0,0
785,43,2025-11-01,0,0,0,0,0,0
786,43,2025-12-01,0,0,0,0,0,0
787,43,2026-01-01,0,0,0,0,0,0
788,43,2026-02-01,0,0,0,0,0,0
789,43,2026-03-01,0,0,0,0,0,0
790,43,2026-04-01,0,0,0,0,0,0
791,43,2026-05-01,0,0,0,0,0,0
792,43,2026-06-01,0,0,0,0,0,0
793,44,2025-07-01,0,14735,0,0,0,14735
794,44,2025-08-01,14735,0,0,0,0,14735
795,44,2025-09-01,14735,0,0,0,0,14735
796,44,2025-10-01,14735,0,0,0,0,14735
797,44,2025-11-01,14735,0,0,0,0,14735
798,44,2025-12-01,14735,0,0,0,0,14735
799,44,2026-01-01,14735,0,0,0,0,14735
800,44,2026-02-01,14735,0,0,0,0,14735
801,44,2026-03-01,14735,0,0,0,0,14735
802,44,2026-04-01,14735,0,0,0,0,14735
803,44,2026-05-01,14735,0,0,0,0,14735
804,44,2026-06-01,14735,0,0,0,0,14735
805,45,2025-10-01,0,6911,0,0,0,6911
806,45,2025-11-01,6911,0,0,0,0,6911
807,45,2025-12-01,6911,0,0,0,0,6911
808,45,2026-01-01,6911,0,0,0,0,6911
809,45,2026-02-01,6911,0,0,0,0,6911
810,45,2026-03-01,6911,0,0,0,0,6911
811,45,2026-04-01,6911,0,0,0,0,6911
812,45,2026-05-01,6911,0,0,0,0,6911
813,45,2026-06-01,6911,0,0,0,0,6911
814,46,2025-09-01,0,6180,0,0,0,6180
815,46,2025-10-01,6180,0,0,0,0,6180
816,46,2025-11-01,6180,0,0,638,0,5542
817,46,2025-12-01,5542,0,0,0,0,5542
818,46,2026-01-01,5542,0,0,0,0,5542
819,46,2026-02-01,5542,0,0,0,0,5542
820,46,2026-03-01,5542,0,0,0,0,5542
821,46,2026-04-01,5542,0,0,1320,0,4222
822,46,2026-05-01,4222,0,0,0,0,4222
823,46,2026-06-01,4222,0,0,0,0,4222
824,47,2025-05-01,0,16987,0,0,0,16987
825,47,2025-06-01,16987,0,0,0,0,16987
826,47,2025-07-01,16987,0,0,0,0,16987
827,47,2025-08-01,16987,0,0,0,0,16987
828,47,2025-09-01,16987,0,0,0,0,16987
829,47,2025-10-01,16987,0,0,0,0,16987
830,47,2025-11-01,16987,0,0,0,0,16987
831,47,2025-12-01,16987,0,0,0,0,16987
832,47,2026-01-01,16987,0,0,0,16987,0
833,47,2026-02-01,0,0,0,0,0,0
834,47,2026-03-01,0,0,0,0,0,0
835,47,2026-04-01,0,0,0,0,0,0
836,47,2026-05-01,0,0,0,0,0,0
837,47,2026-06-01,0,0,0,0,0,0
838,48,2024-08-01,0,5974,0,0,0,5974
839,48,2024-09-01,5974,0,1030,0,0,7004
840,48,2024-10-01,7004,0,0,0,0,7004
841,48,2024-11-01,7004,0,1137,0,0,8141
842,48,2024-12-01,8141,0,0,0,0,8141
843,48,2025-01-01,8141,0,0,0,0,8141
844,48,2025-02-01,8141,0,0,0,0,8141
845,48,2025-03-01,8141,0,0,0,0,8141
846,48,2025-04-01,8141,0,0,0,0,8141
847,48,2025-05-01,8141,0,0,0,0,8141
848,48,2025-06-01,8141,0,0,0,0,8141
849,48,2025-07-01,8141,0,0,0,0,8141
850,48,2025-08-01,8141,0,0,0,0,8141
851,48,2025-09-01,8141,0,0,0,0,8141
852,48,2025-10-01,8141,0,0,0,0,8141
853,48,2025-11-01,8141,0,1840,0,0,9981
854,48,2025-12-01,9981,0,0,0,0,9981
855,48,2026-01-01,9981,0,0,0,9981,0
856,48,2026-02-01,0,0,0,0,0,0
857,48,2026-03-01,0,0,0,0,0,0
858,48,2026-04-01,0,0,0,0,0,0
859,48,2026-05-01,0,0,0,0,0,0
860,48,2026-06-01,0,0,0,0,0,0
861,49,2024-07-01,0,8705,0,0,0,8705
862,49,2024-08-01,8705,0,0,0,0,8705
863,49,2024-09-01,8705,0,0,0,0,8705
864,49,2024-10-01,8705,0,0,0,0,8705
865,49,2024-11-01,8705,0,0,0,0,8705
866,49,2024-12-01,8705,0,0,0,0,8705
867,49,2025-01-01,8705,0,0,0,0,8705
868,49,2025-02-01,8705,0,0,0,0,8705
869,49,2025-03-01,8705,0,0,0,0,8705
870,49,2025-04-01,8705,0,0,0,0,8705
871,49,2025-05-01,8705,0,0,0,0,8705
872,49,2025-06-01,8705,0,0,0,0,8705
873,49,2025-07-01,8705,0,0,0,0,8705
874,49,2025-08-01,8705,0,0,0,0,8705
875,49,2025-09-01,8705,0,910,0,0,9615
876,49,2025-10-01,9615,0,0,0,0,9615
877,49,2025-11-01,9615,0,0,0,0,9615
878,49,2025-12-01,9615,0,2490,0,0,12105
879,49,2026-01-01,12105,0,0,0,0,12105
880,49,2026-02-01,12105,0,0,0,0,12105
881,49,2026-03-01,12105,0,0,0,0,12105
882,49,2026-04-01,12105,0,0,0,0,12105
883,49,2026-05-01,12105,0,0,0,0,12105
884,49,2026-06-01,12105,0,2698,0,0,14803
885,50,2025-12-01,0,5084,0,0,0,5084
886,50,2026-01-01,5084,0,0,0,0,5084
887,50,2026-02-01,5084,0,0,0,0,5084
888,50,2026-03-01,5084,0,1349,0,0,6433
889,50,2026-04-01,6433,0,0,845,0,5588
890,50,2026-05-01,5588,0,1236,0,0,6824
891,50,2026-06-01,6824,0,0,0,0,6824
892,51,2024-09-01,0,45516,0,0,0,45516
893,51,2024-10-01,45516,0,0,0,0,45516
894,51,2024-11-01,45516,0,0,0,0,45516
895,51,2024-12-01,45516,0,0,0,0,45516
896,51,2025-01-01,45516,0,0,0,0,45516
897,51,2025-02-01,45516,0,0,0,0,45516
898,51,2025-03-01,45516,0,0,0,0,45516
899,51,2025-04-01,45516,0,0,0,0,45516
900,51,2025-05-01,45516,0,11765,0,0,57281
901,51,2025-06-01,57281,0,0,0,0,57281
902,51,2025-07-01,57281,0,0,0,0,57281
903,51,2025-08-01,57281,0,0,0,0,57281
904,51,2025-09-01,57281,0,0,0,57281,0
905,51,2025-10-01,0,0,0,0,0,0
906,51,2025-11-01,0,0,0,0,0,0
907,51,2025-12-01,0,0,0,0,0,0
908,51,2026-01-01,0,0,0,0,0,0
909,51,2026-02-01,0,0,0,0,0,0
910,51,2026-03-01,0,0,0,0,0,0
911,51,2026-04-01,0,0,0,0,0,0
912,51,2026-05-01,0,0,0,0,0,0
913,51,2026-06-01,0,0,0,0,0,0
914,52,2024-09-01,0,5324,0,0,0,5324
915,52,2024-10-01,5324,0,1430,0,0,6754
916,52,2024-11-01,6754,0,0,0,0,6754
917,52,2024-12-01,6754,0,0,0,0,6754
918,52,2025-01-01,6754,0,0,0,0,6754
919,52,2025-02-01,6754,0,0,1489,0,5265
920,52,2025-03-01,5265,0,0,0,0,5265
921,52,2025-04-01,5265,0,1016,0,0,6281
922,52,2025-05-01,6281,0,0,0,0,6281
923,52,2025-06-01,6281,0,0,0,0,6281
924,52,2025-07-01,6281,0,0,0,0,6281
925,52,2025-08-01,6281,0,0,0,0,6281
926,52,2025-09-01,6281,0,0,0,0,6281
927,52,2025-10-01,6281,0,0,0,0,6281
928,52,2025-11-01,6281,0,0,0,0,6281
929,52,2025-12-01,6281,0,0,0,0,6281
930,52,2026-01-01,6281,0,0,0,0,6281
931,52,2026-02-01,6281,0,0,0,0,6281
932,52,2026-03-01,6281,0,0,0,0,6281
933,52,2026-04-01,6281,0,0,0,0,6281
934,52,2026-05-01,6281,0,0,0,0,6281
935,52,2026-06-01,6281,0,858,0,0,7139
936,53,2025-03-01,0,20361,0,0,0,20361
937,53,2025-04-01,20361,0,0,5020,0,15341
938,53,2025-05-01,15341,0,0,0,0,15341
939,53,2025-06-01,15341,0,0,0,0,15341
940,53,2025-07-01,15341,0,0,0,0,15341
941,53,2025-08-01,15341,0,0,0,0,15341
942,53,2025-09-01,15341,0,0,0,0,15341
943,53,2025-10-01,15341,0,0,0,0,15341
944,53,2025-11-01,15341,0,0,0,0,15341
945,53,2025-12-01,15341,0,0,0,0,15341
946,53,2026-01-01,15341,0,0,0,0,15341
947,53,2026-02-01,15341,0,0,0,0,15341
948,53,2026-03-01,15341,0,0,0,0,15341
949,53,2026-04-01,15341,0,2422,0,0,17763
950,53,2026-05-01,17763,0,0,0,0,17763
951,53,2026-06-01,17763,0,0,0,0,17763
952,54,2025-11-01,0,5158,0,0,0,5158
953,54,2025-12-01,5158,0,0,0,5158,0
954,54,2026-01-01,0,0,0,0,0,0
955,54,2026-02-01,0,0,0,0,0,0
956,54,2026-03-01,0,0,0,0,0,0
957,54,2026-04-01,0,0,0,0,0,0
958,54,2026-05-01,0,0,0,0,0,0
959,54,2026-06-01,0,0,0,0,0,0
960,55,2025-05-01,0,73994,0,0,0,73994
961,55,2025-06-01,73994,0,0,0,0,73994
962,55,2025-07-01,73994,0,0,0,0,73994
963,55,2025-08-01,73994,0,0,0,0,73994
964,55,2025-09-01,73994,0,0,0,0,73994
965,55,2025-10-01,73994,0,0,0,0,73994
966,55,2025-11-01,73994,0,0,0,0,73994
967,55,2025-12-01,73994,0,0,0,73994,0
968,55,2026-01-01,0,0,0,0,0,0
969,55,2026-02-01,0,0,0,0,0,0
970,55,2026-03-01,0,0,0,0,0,0
971,55,2026-04-01,0,0,0,0,0,0
972,55,2026-05-01,0,0,0,0,0,0
973,55,2026-06-01,0,0,0,0,0,0
974,56,2025-03-01,0,18538,0,0,0,18538
975,56,2025-04-01,18538,0,0,0,18538,0
976,56,2025-05-01,0,0,0,0,0,0
977,56,2025-06-01,0,0,0,0,0,0
978,56,2025-07-01,0,0,0,0,0,0
979,56,2025-08-01,0,0,0,0,0,0
980,56,2025-09-01,0,0,0,0,0,0
981,56,2025-10-01,0,0,0,0,0,0
982,56,2025-11-01,0,0,0,0,0,0
983,56,2025-12-01,0,0,0,0,0,0
984,56,2026-01-01,0,0,0,0,0,0
985,56,2026-02-01,0,0,0,0,0,0
986,56,2026-03-01,0,0,0,0,0,0
987,56,2026-04-01,0,0,0,0,0,0
988,56,2026-05-01,0,0,0,0,0,0
989,56,2026-06-01,0,0,0,0,0,0
990,57,2025-08-01,0,3053,0,0,0,3053
991,57,2025-09-01,3053,0,0,0,0,3053
992,57,2025-10-01,3053,0,0,0,0,3053
993,57,2025-11-01,3053,0,0,0,0,3053
994,57,2025-12-01,3053,0,0,0,3053,0
995,57,2026-01-01,0,0,0,0,0,0
996,57,2026-02-01,0,0,0,0,0,0
997,57,2026-03-01,0,0,0,0,0,0
998,57,2026-04-01,0,0,0,0,0,0
999,57,2026-05-01,0,0,0,0,0,0
1000,57,2026-06-01,0,0,0,0,0,0
1001,58,2025-06-01,0,3526,0,0,0,3526
1002,58,2025-07-01,3526,0,0,0,0,3526
1003,58,2025-08-01,3526,0,1009,0,0,4535
1004,58,2025-09-01,4535,0,0,0,0,4535
1005,58,2025-10-01,4535,0,0,0,0,4535
1006,58,2025-11-01,4535,0,0,0,0,4535
1007,58,2025-12-01,4535,0,0,0,0,4535
1008,58,2026-01-01,4535,0,0,0,0,4535
1009,58,2026-02-01,4535,0,0,0,0,4535
1010,58,2026-03-01,4535,0,0,0,0,4535
1011,58,2026-04-01,4535,0,0,0,0,4535
1012,58,2026-05-01,4535,0,0,0,4535,0
1013,58,2026-06-01,0,0,0,0,0,0
1014,59,2025-03-01,0,16308,0,0,0,16308
1015,59,2025-04-01,16308,0,0,0,0,16308
1016,59,2025-05-01,16308,0,0,0,16308,0
1017,59,2025-06-01,0,0,0,0,0,0
1018,59,2025-07-01,0,0,0,0,0,0
1019,59,2025-08-01,0,0,0,0,0,0
1020,59,2025-09-01,0,0,0,0,0,0
1021,59,2025-10-01,0,0,0,0,0,0
1022,59,2025-11-01,0,0,0,0,0,0
1023,59,2025-12-01,0,0,0,0,0,0
1024,59,2026-01-01,0,0,0,0,0,0
1025,59,2026-02-01,0,0,0,0,0,0
1026,59,2026-03-01,0,0,0,0,0,0
1027,59,2026-04-01,0,0,0,0,0,0
1028,59,2026-05-01,0,0,0,0,0,0
1029,59,2026-06-01,0,0,0,0,0,0
1030,60,2025-06-01,0,7886,0,0,0,7886
1031,60,2025-07-01,7886,0,1869,0,0,9755
1032,60,2025-08-01,9755,0,0,0,0,9755
1033,60,2025-09-01,9755,0,0,0,0,9755
1034,60,2025-10-01,9755,0,0,0,0,9755
1035,60,2025-11-01,9755,0,0,0,0,9755
1036,60,2025-12-01,9755,0,0,1889,0,7866
1037,60,2026-01-01,7866,0,0,0,0,7866
1038,60,2026-02-01,7866,0,0,0,0,7866
1039,60,2026-03-01,7866,0,0,0,0,7866
1040,60,2026-04-01,7866,0,0,0,0,7866
1041,60,2026-05-01,7866,0,0,0,0,7866
1042,60,2026-06-01,7866,0,0,870,0,6996
1043,61,2026-01-01,0,41215,0,0,0,41215
1044,61,2026-02-01,41215,0,0,0,0,41215
1045,61,2026-03-01,41215,0,12339,0,0,53554
1046,61,2026-04-01,53554,0,0,0,0,53554
1047,61,2026-05-01,53554,0,0,0,0,53554
1048,61,2026-06-01,53554,0,0,0,0,53554
1049,62,2025-08-01,0,4246,0,0,0,4246
1050,62,2025-09-01,4246,0,0,0,0,4246
1051,62,2025-10-01,4246,0,0,0,0,4246
1052,62,2025-11-01,4246,0,0,0,0,4246
1053,62,2025-12-01,4246,0,0,0,0,4246
1054,62,2026-01-01,4246,0,0,0,0,4246
1055,62,2026-02-01,4246,0,0,0,0,4246
1056,62,2026-03-01,4246,0,0,0,0,4246
1057,62,2026-04-01,4246,0,443,0,0,4689
1058,62,2026-05-01,4689,0,0,0,0,4689
1059,62,2026-06-01,4689,0,0,516,0,4173
1060,63,2024-12-01,0,6858,0,0,0,6858
1061,63,2025-01-01,6858,0,0,0,0,6858
1062,63,2025-02-01,6858,0,0,0,0,6858
1063,63,2025-03-01,6858,0,0,0,0,6858
1064,63,2025-04-01,6858,0,0,0,0,6858
1065,63,2025-05-01,6858,0,0,0,0,6858
1066,63,2025-06-01,6858,0,0,0,0,6858
1067,63,2025-07-01,6858,0,0,1418,0,5440
1068,63,2025-08-01,5440,0,0,0,0,5440
1069,63,2025-09-01,5440,0,0,0,0,5440
1070,63,2025-10-01,5440,0,0,0,5440,0
1071,63,2025-11-01,0,0,0,0,0,0
1072,63,2025-12-01,0,0,0,0,0,0
1073,63,2026-01-01,0,0,0,0,0,0
1074,63,2026-02-01,0,0,0,0,0,0
1075,63,2026-03-01,0,0,0,0,0,0
1076,63,2026-04-01,0,0,0,0,0,0
1077,63,2026-05-01,0,0,0,0,0,0
1078,63,2026-06-01,0,0,0,0,0,0
1079,64,2024-04-01,0,4921,0,0,0,4921
1080,64,2024-05-01,4921,0,0,0,0,4921
1081,64,2024-06-01,4921,0,0,0,0,4921
1082,64,2024-07-01,4921,0,0,0,0,4921
1083,64,2024-08-01,4921,0,0,0,4921,0
1084,64,2024-09-01,0,0,0,0,0,0
1085,64,2024-10-01,0,0,0,0,0,0
1086,64,2024-11-01,0,0,0,0,0,0
1087,64,2024-12-01,0,0,0,0,0,0
1088,64,2025-01-01,0,0,0,0,0,0
1089,64,2025-02-01,0,0,0,0,0,0
1090,64,2025-03-01,0,0,0,0,0,0
1091,64,2025-04-01,0,0,0,0,0,0
1092,64,2025-05-01,0,0,0,0,0,0
1093,64,2025-06-01,0,0,0,0,0,0
1094,64,2025-07-01,0,0,0,0,0,0
1095,64,2025-08-01,0,0,0,0,0,0
1096,64,2025-09-01,0,0,0,0,0,0
1097,64,2025-10-01,0,0,0,0,0,0
1098,64,2025-11-01,0,0,0,0,0,0
1099,64,2025-12-01,0,0,0,0,0,0
1100,64,2026-01-01,0,0,0,0,0,0
1101,64,2026-02-01,0,0,0,0,0,0
1102,64,2026-03-01,0,0,0,0,0,0
1103,64,2026-04-01,0,0,0,0,0,0
1104,64,2026-05-01,0,0,0,0,0,0
1105,64,2026-06-01,0,0,0,0,0,0
1106,65,2025-06-01,0,15307,0,0,0,15307
1107,65,2025-07-01,15307,0,0,0,0,15307
1108,65,2025-08-01,15307,0,0,0,0,15307
1109,65,2025-09-01,15307,0,1666,0,0,16973
1110,65,2025-10-01,16973,0,0,3770,0,13203
1111,65,2025-11-01,13203,0,0,0,0,13203
1112,65,2025-12-01,13203,0,0,0,0,13203
1113,65,2026-01-01,13203,0,0,0,0,13203
1114,65,2026-02-01,13203,0,0,0,0,13203
1115,65,2026-03-01,13203,0,0,0,0,13203
1116,65,2026-04-01,13203,0,0,0,0,13203
1117,65,2026-05-01,13203,0,0,0,0,13203
1118,65,2026-06-01,13203,0,0,0,0,13203
1119,66,2025-01-01,0,15990,0,0,0,15990
1120,66,2025-02-01,15990,0,4112,0,0,20102
1121,66,2025-03-01,20102,0,0,0,0,20102
1122,66,2025-04-01,20102,0,4827,0,0,24929
1123,66,2025-05-01,24929,0,0,0,0,24929
1124,66,2025-06-01,24929,0,0,0,0,24929
1125,66,2025-07-01,24929,0,0,0,0,24929
1126,66,2025-08-01,24929,0,0,0,0,24929
1127,66,2025-09-01,24929,0,0,0,0,24929
1128,66,2025-10-01,24929,0,0,0,0,24929
1129,66,2025-11-01,24929,0,0,0,0,24929
1130,66,2025-12-01,24929,0,0,0,0,24929
1131,66,2026-01-01,24929,0,0,0,0,24929
1132,66,2026-02-01,24929,0,3131,0,0,28060
1133,66,2026-03-01,28060,0,0,0,0,28060
1134,66,2026-04-01,28060,0,7263,0,0,35323
